filename,xmin,ymin,xmax,ymax,class
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000114.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003169.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000910.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0004009.jpg,147,108,182,129,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0004009.jpg,178,112,203,139,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002803.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001200.jpg,182,207,204,219,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001182.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001540.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000896.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001267.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002657.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002861.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003810.jpg,122,200,133,216,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001376.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000097.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003740.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003459.jpg,152,133,198,225,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000767.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003260.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003534.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002197.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003327.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003561.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001513.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003317.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0004314.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001281.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002678.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003115.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000880.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000228.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002267.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002225.jpg,285,191,314,211,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002225.jpg,85,220,110,246,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000016.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0004164.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003998.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000786.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001996.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002521.jpg,155,144,177,171,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002521.jpg,165,167,192,222,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002085.jpg,156,221,168,245,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000831.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001014.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000813.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001882.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003207.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002577.jpg,64,136,99,155,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002577.jpg,301,247,337,262,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002791.jpg,189,194,214,272,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000270.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001467.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002930.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000690.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001273.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002646.jpg,226,143,252,184,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002413.jpg,135,144,161,171,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002413.jpg,167,150,180,165,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002028.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001095.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002960.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000645.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003401.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002500.jpg,110,213,128,231,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003114.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003412.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000573.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000101.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002478.jpg,126,150,155,176,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000494.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000802.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002338.jpg,437,840,877,1384,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000161.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002117.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003388.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002683.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000734.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000025.jpg,1466,2010,1621,2163,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003773.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0004112.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003198.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003695.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000297.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002882.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000843.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003142.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003096.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001759.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002243.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003838.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002937.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001879.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000214.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000989.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002707.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000458.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001726.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003799.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001991.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002173.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000307.jpg,76,215,104,241,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000307.jpg,283,221,309,237,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000307.jpg,248,321,259,338,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001307.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000633.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000788.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001874.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002967.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001709.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003779.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003283.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000330.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001619.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000930.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002793.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001532.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001199.jpg,186,129,220,161,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000569.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001836.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003845.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001662.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002482.jpg,225,241,243,259,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000050.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000949.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001843.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000675.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000229.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001165.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002145.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002390.jpg,186,159,268,240,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001482.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001022.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000961.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003417.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002395.jpg,102,163,115,180,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002395.jpg,350,153,365,171,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002395.jpg,375,146,386,163,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002395.jpg,117,161,131,176,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000057.jpg,1130,1119,1270,1218,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002472.jpg,180,243,222,301,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000029.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001010.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001443.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000380.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003168.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003503.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002436.jpg,196,21,206,58,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000253.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000333.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001052.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001039.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000799.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002187.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000206.jpg,759,993,1123,1254,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000077.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003926.jpg,186,188,215,231,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003793.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002371.jpg,1076,2539,1284,2723,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002371.jpg,1277,2513,1409,2685,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003611.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002626.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002138.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0004097.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002895.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001067.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001511.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002732.jpg,226,218,245,244,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001277.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000066.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002796.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0004019.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001939.jpg,137,197,157,219,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000128.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003801.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000199.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003985.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002616.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001594.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000496.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001669.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003675.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003233.jpg,216,177,255,198,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000144.jpg,1686,629,1841,831,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002079.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000106.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000552.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000168.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001246.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001906.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000178.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001537.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001936.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003970.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002568.jpg,179,320,198,343,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002568.jpg,185,114,202,131,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0004008.jpg,178,201,216,279,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003632.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000104.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003577.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002262.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002247.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001197.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003617.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002562.jpg,262,140,298,171,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002562.jpg,79,45,110,61,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003816.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001902.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002228.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003954.jpg,197,257,216,291,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000723.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000048.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002276.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001404.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001775.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000847.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003633.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002313.jpg,1232,1152,1511,1405,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0004288.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000555.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000415.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001872.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003563.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003205.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001301.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001712.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003158.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003676.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003790.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000755.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002246.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003638.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000060.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000545.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003619.jpg,121,321,133,338,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001133.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001704.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003589.jpg,162,157,209,228,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000135.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003922.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003791.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000226.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003238.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001752.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002400.jpg,114,204,174,293,fractured
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001566.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001490.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003863.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002018.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0003658.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0000089.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0001417.jpg,,,,,
/home/saeid/MP/Project/FracAtlas/all_images/IMG0002802.jpg,,,,,
